id,latitude,longitude,building_type,replacement_value,year_built,deductible,deductible_pct,occupancy
PROP_000838,38.425376841968216,-120.29055214919865,rc,509909.3414047978,2008,5099.09,0.01,residential
PROP_000839,35.886725745553626,-119.34612077236498,wood,707794.6869167754,1926,7077.95,0.01,residential
PROP_000840,36.31562373348489,-119.44629396016046,wood,124398.90039353476,2017,1243.99,0.01,residential
PROP_000841,34.05611445073546,-121.40998255415202,wood,747170.1165987025,1952,7471.7,0.01,residential
PROP_000842,37.5821285033967,-119.9040478699367,masonry,167453.53379581505,1985,1674.54,0.01,residential
PROP_000843,36.341035301706974,-121.06800724884226,wood,661954.9765555379,1992,6619.55,0.01,residential
PROP_000844,35.83582643662254,-118.86498640265884,wood,151049.22865946312,1958,1510.49,0.01,residential
PROP_000845,34.42332383390228,-121.0313780009963,wood,180745.68388900743,1955,1807.46,0.01,residential
PROP_000846,38.00345389753929,-119.74541019044705,masonry,218028.17534338307,1955,2180.28,0.01,residential
PROP_000847,35.7775325801825,-120.58653258594065,wood,2070049.2215678245,2004,20700.49,0.01,residential
PROP_000848,37.07161719194149,-119.70362828729982,wood,321588.62957919453,1946,3215.89,0.01,residential
PROP_000849,34.67218370365668,-120.3456759299006,wood,92428.28967077014,1933,924.28,0.01,residential
PROP_000850,38.32697333293465,-119.37299945354209,rc,353344.328813942,1943,3533.44,0.01,residential
PROP_000851,34.80298792819824,-120.854098449082,wood,121848.52699827083,1923,1218.49,0.01,residential
PROP_000852,34.897938968047704,-118.96378281184008,wood,109996.06304994698,1947,1099.96,0.01,residential
PROP_000853,37.86542287250971,-120.09941298192261,masonry,336677.60439167026,1913,3366.78,0.01,residential
PROP_000854,38.10662234863869,-119.38293918640402,masonry,166853.0009973286,1910,1668.53,0.01,residential
PROP_000855,34.95466333385485,-119.12075546407657,wood,203385.95958183068,1987,2033.86,0.01,residential
PROP_000856,36.114103996786724,-118.70327988932655,wood,164585.94545003472,1909,1645.86,0.01,residential
PROP_000857,37.30072707053274,-120.87295213633692,wood,213046.66416512316,1968,2130.47,0.01,residential
PROP_000858,37.95264580214861,-120.69670124202233,masonry,228655.71377485056,1994,2286.56,0.01,residential
PROP_000859,35.705737127667874,-120.79878735715072,wood,34559.10943198949,1987,345.59,0.01,residential
PROP_000860,36.32658769082243,-120.7639602699526,wood,277411.74759080977,1953,2774.12,0.01,residential
PROP_000861,37.33772384733881,-119.86915472368975,wood,74189.98627130412,1923,741.9,0.01,residential
PROP_000862,37.29011189493758,-118.71813693519164,wood,51336.6751817812,2012,513.37,0.01,residential
PROP_000863,37.52332058511738,-118.72722135614029,masonry,155324.3833580476,2001,1553.24,0.01,residential
PROP_000864,36.564702183886865,-120.02503495218554,wood,174065.12724049523,1974,1740.65,0.01,residential
PROP_000865,34.47076793562149,-119.71072381125892,wood,93451.23873080357,1910,934.51,0.01,residential
PROP_000866,38.06787980895118,-119.0920824776355,masonry,316419.9247336027,1904,3164.2,0.01,residential
PROP_000867,37.89507642694463,-118.88778631633019,masonry,55617.871970304426,1938,556.18,0.01,residential
PROP_000868,37.5914384611825,-120.92919024347728,masonry,117529.54185191733,1919,1175.3,0.01,residential
PROP_000869,34.449381147223285,-120.02008315896113,wood,101936.02524927822,2004,1019.36,0.01,residential
PROP_000870,34.919788151866435,-119.16805624694777,wood,156800.5953440873,1924,1568.01,0.01,residential
PROP_000871,37.34620164298443,-120.65103418542314,wood,203432.8853437857,1934,2034.33,0.01,residential
PROP_000872,34.104130425618756,-120.26853468105469,wood,72670.1247520044,2018,726.7,0.01,residential
PROP_000873,38.40651085168276,-118.74026091576638,rc,290519.54744133423,1999,2905.2,0.01,residential
PROP_000874,35.697151061600565,-118.74186924918156,wood,171168.18577502723,1926,1711.68,0.01,residential
PROP_000875,37.23690640160871,-118.9629009298575,wood,35826.49553344812,1946,358.26,0.01,residential
PROP_000876,37.994069898196194,-119.26434463448145,masonry,33966.392119953656,1962,339.66,0.01,residential
PROP_000877,35.77583449667537,-120.74643459797615,wood,161158.65050842048,1980,1611.59,0.01,residential
PROP_000878,35.4360961986985,-120.60161979261187,wood,136383.51315262643,2013,1363.84,0.01,residential
PROP_000879,36.73933508004211,-119.96760804462635,wood,149831.09557641356,2005,1498.31,0.01,residential
PROP_000880,36.61445218186623,-119.92982335122636,wood,159151.84647944962,2018,1591.52,0.01,residential
PROP_000881,35.84112989931159,-120.08459210580021,wood,194940.15082843936,1904,1949.4,0.01,residential
PROP_000882,36.70798640140469,-119.71732321623435,wood,347360.9388342475,1928,3473.61,0.01,residential
PROP_000883,38.20921616304923,-120.35669553662763,masonry,66910.82751381215,1968,669.11,0.01,residential
PROP_000884,36.104381154819684,-119.40231235951651,wood,63730.76714627254,1905,637.31,0.01,residential
PROP_000885,34.88533981337784,-120.56606020586061,wood,67869.42473579469,1942,678.69,0.01,residential
PROP_000886,35.69742692297352,-120.57410440855021,wood,205075.4693893249,1918,2050.75,0.01,residential
PROP_000887,35.77348142166903,-121.14376730670288,wood,440628.7234593467,2012,4406.29,0.01,residential
PROP_000888,34.58998911861799,-120.97160581191903,wood,115258.00883358734,1907,1152.58,0.01,residential
PROP_000889,34.7329217524955,-119.1185415390202,wood,21996.532904527703,1917,219.97,0.01,residential
PROP_000890,37.080529330271546,-120.25040945197476,wood,41639.54975672578,1923,416.4,0.01,residential
PROP_000891,35.527649893940065,-120.86197019765207,wood,83580.92655306387,1917,835.81,0.01,residential
PROP_000892,38.297042763351136,-119.37384491993731,rc,104173.89926288527,1968,1041.74,0.01,residential
PROP_000893,35.096185354113736,-119.9488528477128,wood,117393.76761311266,1944,1173.94,0.01,residential
PROP_000894,34.4451602729717,-121.44076316801478,wood,167856.52881663578,2010,1678.57,0.01,residential
PROP_000895,37.39077053350116,-120.6141879194572,masonry,126830.00625025452,1931,1268.3,0.01,residential
PROP_000896,37.96466223363041,-121.00439604886024,masonry,376800.7033922,1965,3768.01,0.01,residential
PROP_000897,35.251510105921696,-119.66355598924805,wood,94767.91252331577,1979,947.68,0.01,residential
PROP_000898,34.909396457404654,-120.7299130862353,wood,81645.7979109442,1975,816.46,0.01,residential
PROP_000899,34.835947606919895,-121.31814901821215,wood,238732.85179388663,1996,2387.33,0.01,residential
PROP_000900,36.34905535614931,-121.34618203024652,wood,47642.77847392164,1924,476.43,0.01,residential
PROP_000901,36.10787488561047,-119.8711635657156,wood,222293.38985299494,1961,2222.93,0.01,residential
PROP_000902,35.16747927934541,-121.43917432402854,wood,176670.65056626307,1996,1766.71,0.01,residential
PROP_000903,34.20327902645242,-119.12338208321896,wood,144646.19541672527,2004,1446.46,0.01,residential
PROP_000904,36.16671103146826,-121.06488806607963,wood,579905.759511245,1974,5799.06,0.01,residential
PROP_000905,38.31699556436024,-119.8016142614528,rc,98936.55288978189,1978,989.37,0.01,residential
PROP_000906,36.93633640338698,-120.25487352156992,wood,845969.4581162618,2004,8459.69,0.01,residential
PROP_000907,36.229779504828784,-120.26001574055067,wood,135897.3147075291,1975,1358.97,0.01,residential
PROP_000908,34.49811433313327,-121.29896800139187,wood,58593.95680330801,2014,585.94,0.01,residential
PROP_000909,35.13596330747314,-119.2522936994058,wood,172118.01681781837,1915,1721.18,0.01,residential
PROP_000910,35.326482773085445,-118.9994530426909,wood,68803.08339775224,1942,688.03,0.01,residential
PROP_000911,37.44161598673256,-121.46915333132416,masonry,89196.343158714,1913,891.96,0.01,residential
PROP_000912,37.94519858769079,-120.99990830804808,masonry,223602.82179375106,1910,2236.03,0.01,residential
PROP_000913,38.05738834104897,-118.96906827137266,masonry,253841.58515021086,1957,2538.42,0.01,residential
PROP_000914,38.43055873712839,-119.96141788415984,rc,98939.6987296322,1927,989.4,0.01,residential
PROP_000915,38.42065007397039,-121.07988918090501,rc,358586.1138008519,1949,3585.86,0.01,residential
PROP_000916,38.28849609745592,-120.93218673269436,rc,410859.3440914604,1952,4108.59,0.01,residential
PROP_000917,34.32319963226298,-119.65203851613609,wood,513518.5360926359,1975,5135.19,0.01,residential
PROP_000918,34.62007091167512,-119.47051289770876,wood,248582.6651401664,2014,2485.83,0.01,residential
PROP_000919,35.370099369142146,-119.82160493597618,wood,484437.1447353183,2002,4844.37,0.01,residential
PROP_000920,36.48804214329007,-118.83118453624493,wood,36147.434526760284,1945,361.47,0.01,residential
PROP_000921,34.43640049917466,-120.11662190974702,wood,126206.50350697513,1939,1262.07,0.01,residential
PROP_000922,37.80608631010964,-120.65923864600093,masonry,81340.212743425,1993,813.4,0.01,residential
PROP_000923,36.77540280584789,-120.16374785206777,wood,179042.89426876054,1914,1790.43,0.01,residential
PROP_000924,36.440639810359926,-120.49293437773349,wood,103036.71135616998,1965,1030.37,0.01,residential
PROP_000925,34.74390095515281,-120.87163550051088,wood,142496.64384380818,1951,1424.97,0.01,residential
PROP_000926,35.13964963480089,-121.37130290184761,wood,733615.1887868535,1922,7336.15,0.01,residential
PROP_000927,34.72140411242016,-120.51380501801765,wood,142091.1685858701,1974,1420.91,0.01,residential
PROP_000928,37.833699210076595,-119.50805382641272,masonry,226620.89941523233,1938,2266.21,0.01,residential
PROP_000929,36.629025370275485,-121.44837415194945,wood,135155.94461644997,1922,1351.56,0.01,residential
PROP_000930,37.30808242383835,-120.27030016302338,wood,172917.6295569353,1979,1729.18,0.01,residential
PROP_000931,35.33214788309512,-119.69677367594036,wood,163540.07467775975,1921,1635.4,0.01,residential
PROP_000932,35.67063686689725,-119.79086849431194,wood,232968.66832053664,1981,2329.69,0.01,residential
PROP_000933,35.8218473399194,-119.3253843795116,wood,413431.048418649,1919,4134.31,0.01,residential
PROP_000934,37.42006737284816,-119.23054479615257,masonry,607990.9026457524,1952,6079.91,0.01,residential
PROP_000935,37.47558844453555,-119.50722370142572,masonry,208500.36389668964,1997,2085.0,0.01,residential
PROP_000936,34.930660873813146,-121.2121664507947,wood,260833.48881616758,1927,2608.33,0.01,residential
PROP_000937,38.23692485532145,-120.1699371567878,masonry,64816.04065319611,1992,648.16,0.01,residential
PROP_000938,34.542949018496586,-119.8104633190347,wood,151705.83157095875,1987,1517.06,0.01,residential
PROP_000939,38.03254937090634,-120.81241509133353,masonry,345321.64702749375,2009,3453.22,0.01,residential
PROP_000940,34.451780405424145,-121.38085491058902,wood,325388.4279947165,1920,3253.88,0.01,residential
PROP_000941,35.1904291501809,-120.87394710154707,wood,192776.69672335318,1986,1927.77,0.01,residential
PROP_000942,37.809153412305804,-120.2262956751486,masonry,330749.03608912526,2013,3307.49,0.01,residential
PROP_000943,34.80771432555739,-120.34099510664711,wood,241014.73873873265,1992,2410.15,0.01,residential
PROP_000944,35.861055690894865,-121.00533245228395,wood,425170.2715474826,1922,4251.7,0.01,residential
PROP_000945,36.02436684974857,-119.19163648048622,wood,205148.07728071272,1999,2051.48,0.01,residential
PROP_000946,35.10366537860445,-118.90807732753717,wood,122447.95328529742,1912,1224.48,0.01,residential
PROP_000947,37.19610340601194,-120.9362247066524,wood,212920.25939201855,1971,2129.2,0.01,residential
PROP_000948,37.83100592230992,-118.89719583641178,masonry,15607.775511981916,1960,156.08,0.01,residential
PROP_000949,37.93558812935007,-121.44998931430949,masonry,221086.34136414345,1964,2210.86,0.01,residential
PROP_000950,35.526949655814526,-118.91010507642055,wood,8789.11883918857,1962,87.89,0.01,residential
PROP_000951,36.38882677429517,-118.83459938777347,wood,40995.979261121414,1903,409.96,0.01,residential
PROP_000952,35.117828817395434,-121.46625478355541,wood,233611.52863522427,1961,2336.12,0.01,residential
PROP_000953,35.101584256975656,-119.36354596902511,wood,238475.88421925082,2013,2384.76,0.01,residential
PROP_000954,34.72564328283366,-118.78343559680444,wood,64219.165674884745,1952,642.19,0.01,residential
PROP_000955,38.23008554863382,-118.96347378731022,masonry,92071.28256382428,1933,920.71,0.01,residential
PROP_000956,37.99594972872511,-118.7820115486506,masonry,487201.36197607213,2020,4872.01,0.01,residential
PROP_000957,37.49811420997462,-119.9590941840466,masonry,110500.56297704561,1911,1105.01,0.01,residential
PROP_000958,36.32947684579478,-121.28116280832091,wood,979048.2937042521,1958,9790.48,0.01,residential
PROP_000959,36.20773561980342,-119.1205902461459,wood,162505.01104214808,1962,1625.05,0.01,residential
PROP_000960,36.383855497821244,-119.78128088373477,wood,225579.729148762,1957,2255.8,0.01,residential
PROP_000961,36.4145560610969,-119.7787371162728,wood,593326.1452614525,2011,5933.26,0.01,residential
PROP_000962,35.95553388113961,-120.33168989239567,wood,180741.24340488826,1951,1807.41,0.01,residential
PROP_000963,34.592896748014304,-119.8988424657409,wood,72993.43725314393,2017,729.93,0.01,residential
PROP_000964,34.565487337908415,-121.06997661855888,wood,149076.97147822092,1908,1490.77,0.01,residential
PROP_000965,38.285123721305574,-119.42864392561478,rc,158183.56019329393,1988,1581.84,0.01,residential
PROP_000966,36.16913841813858,-121.28995153941568,wood,54622.80116081334,1971,546.23,0.01,residential
PROP_000967,38.289424862073346,-119.45661385227739,rc,132632.09125191387,1929,1326.32,0.01,residential
PROP_000968,34.736095949695496,-119.12286041665041,wood,89881.40200436495,1927,898.81,0.01,residential
PROP_000969,36.494874484179704,-120.17708770281943,wood,340948.3251899153,1987,3409.48,0.01,residential
PROP_000970,34.934727640081924,-120.07247497504027,wood,167324.3627237652,1977,1673.24,0.01,residential
PROP_000971,35.13933072756971,-120.62580003581819,wood,129801.72861390053,1973,1298.02,0.01,residential
PROP_000972,34.13524560442531,-118.78551596556835,wood,149500.41616209393,1906,1495.0,0.01,residential
PROP_000973,34.53528989833095,-119.44725147123327,wood,194560.33794420256,1972,1945.6,0.01,residential
PROP_000974,38.12581783433138,-120.46683205075904,masonry,266585.7834075531,2018,2665.86,0.01,residential
PROP_000975,35.44689846167049,-121.01053931854759,wood,73147.27964716131,1902,731.47,0.01,residential
PROP_000976,36.73658145361566,-120.88517714183415,wood,70737.41316639098,1956,707.37,0.01,residential
PROP_000977,36.09256359395173,-120.20101759889187,wood,393857.0764415715,1959,3938.57,0.01,residential
PROP_000978,35.802030603603754,-118.86080847911985,wood,117023.55311979576,2008,1170.24,0.01,residential
PROP_000979,36.39348741105731,-119.44439023186943,wood,52392.897955472414,1934,523.93,0.01,residential
PROP_000980,34.84257525076904,-120.89731750509839,wood,232129.37997347146,1957,2321.29,0.01,residential
PROP_000981,38.44871754333809,-119.0932288264271,rc,235789.7612535634,1986,2357.9,0.01,residential
PROP_000982,37.68238540916738,-120.4410385355729,masonry,47830.93066224971,1907,478.31,0.01,residential
PROP_000983,37.33726584729182,-119.11517788829295,wood,195552.73619135443,1996,1955.53,0.01,residential
PROP_000984,36.10941683656279,-120.82324112565283,wood,293157.84818503505,1999,2931.58,0.01,residential
PROP_000985,34.687947049568514,-119.76775028657832,wood,219588.17985347644,1987,2195.88,0.01,residential
PROP_000986,38.14299636223105,-118.9053226333724,masonry,269840.1935491733,1978,2698.4,0.01,residential
PROP_000987,35.53624180321778,-120.77789677438618,wood,52922.54568778458,1990,529.23,0.01,residential
PROP_000988,34.2254801036362,-119.55980554635961,wood,212104.02642672884,1994,2121.04,0.01,residential
PROP_000989,35.54081654564783,-118.73552466412,wood,127759.41352350565,2009,1277.59,0.01,residential
PROP_000990,37.57505663723148,-121.0783247957196,masonry,110610.23152068625,1951,1106.1,0.01,residential
PROP_000991,36.80218935244694,-121.2524735860381,wood,326584.65931073786,1955,3265.85,0.01,residential
PROP_000992,37.37877363135187,-119.61225346115452,masonry,531479.3419400165,1977,5314.79,0.01,residential
PROP_000993,37.5713592273807,-120.54873934630271,masonry,683851.4835256868,1923,6838.51,0.01,residential
PROP_000994,34.953795749862444,-121.30051546337354,wood,465955.9110749643,2003,4659.56,0.01,residential
PROP_000995,38.15702492241931,-120.16914426992591,masonry,149076.16885761262,1993,1490.76,0.01,residential
PROP_000996,35.97095321314168,-119.38944209699693,wood,215814.84725182544,1976,2158.15,0.01,residential
PROP_000997,36.875561421688744,-120.70165727883747,wood,300576.716764349,1936,3005.77,0.01,residential
PROP_000998,34.01038947664034,-120.56186874298562,wood,179322.71872164868,1942,1793.23,0.01,residential
PROP_000999,38.4701582428503,-119.13204167818849,rc,180703.22981529354,1952,1807.03,0.01,residential
PROP_001000,35.2640337368387,-120.04379864566783,wood,314582.7716842018,1980,3145.83,0.01,residential
