exposure_id,max_pga_g,latitude,longitude,building_type,replacement_value,year_built,deductible,deductible_pct,occupancy
PROP_000707,0.007451036981677374,37.563884913136185,-121.23733809277836,masonry,78553.88432905388,1985,785.54,0.01,residential
PROP_000708,0.00328400196714351,37.52720849219071,-120.34535023996776,masonry,254444.79283642207,1936,2544.45,0.01,residential
PROP_000709,0.004794861012170543,35.97273816362887,-119.04849067532372,wood,136321.4675407135,1988,1363.21,0.01,residential
PROP_000710,0.004572279090550911,36.14315788864027,-120.70465633052576,wood,273207.7442065799,2005,2732.08,0.01,residential
PROP_000711,0.0029337359334263057,38.476157870207615,-119.29418001821116,rc,160987.59101637546,1907,1609.88,0.01,residential
PROP_000712,0.006544793156209767,37.03568864640561,-120.42820714421528,wood,285309.8091449734,1902,2853.1,0.01,residential
PROP_000713,0.0025807948765606613,37.66587299403047,-118.75606008830756,masonry,71106.74721073096,2013,711.07,0.01,residential
PROP_000714,0.0041378612564970906,38.06149286148654,-119.02611645801362,masonry,161188.90503656896,1962,1611.89,0.01,residential
PROP_000715,0.003719496171552899,37.54415426303203,-120.65630299854467,masonry,137509.45928320754,1961,1375.09,0.01,residential
PROP_000716,0.007480044896761852,34.833307052291055,-119.343459282094,wood,61530.43815559233,1956,615.3,0.01,residential
PROP_000717,0.0060066466266708845,36.52976830181908,-120.55680167726683,wood,46593.56133100793,1952,465.94,0.01,residential
PROP_000718,0.003380716253429672,34.458523707915454,-119.80218404739652,wood,281700.3589861068,1983,2817.0,0.01,residential
PROP_000719,0.006633929428674596,36.93814956953799,-119.65625384849878,wood,122913.74082481505,1970,1229.14,0.01,residential
PROP_000720,0.004314607345230681,38.29907242684515,-119.17713285456004,rc,71838.4965270956,1919,718.38,0.01,residential
PROP_000721,0.0018395662998896898,36.3072942893505,-121.43153764553036,wood,150701.57721135824,1975,1507.02,0.01,residential
PROP_000722,0.004122658644966865,35.94837621790495,-120.88355790477355,wood,401280.1480293315,1980,4012.8,0.01,residential
PROP_000723,0.004020185700226204,34.161292381381735,-119.50663013035198,wood,26249.69696341984,1913,262.5,0.01,residential
PROP_000724,0.004794293957306775,38.31898535048149,-119.92213493648528,rc,49152.79782060329,1945,491.53,0.01,residential
PROP_000725,0.003731205002796234,34.463512078585715,-120.1123057810368,wood,77783.98545394944,1995,777.84,0.01,residential
PROP_000726,0.01774332850268112,34.18485591987181,-121.34541212121763,wood,523840.7963481223,1974,5238.41,0.01,residential
PROP_000727,0.003889999987315572,35.107299751772224,-120.52482752630792,wood,204039.64380739213,1916,2040.4,0.01,residential
PROP_000728,0.006077063609007703,34.29488695263272,-119.07771935065018,wood,300695.6168460289,1904,3006.96,0.01,residential
PROP_000729,0.004170090143134403,36.04803029085293,-121.41350005629911,wood,65373.43515904454,1970,653.73,0.01,residential
PROP_000730,0.011928254379484493,36.32239510565701,-120.38997854097852,wood,66461.04727662353,1955,664.61,0.01,residential
PROP_000731,0.0033899034548705072,35.40656477062863,-118.85358479452184,wood,232873.57142670467,2016,2328.74,0.01,residential
PROP_000732,0.020757938636360784,34.229322171586986,-121.35753394327396,wood,170521.97699803824,1963,1705.22,0.01,residential
PROP_000733,0.007528940595241748,34.50220165712152,-119.400823897075,wood,252455.69705401236,2012,2524.56,0.01,residential
PROP_000734,0.003139970483341984,35.73026970095468,-120.7786846746903,wood,140065.18596425225,1925,1400.65,0.01,residential
PROP_000735,0.005699641035873285,34.272378028719416,-119.07349526996973,wood,203315.6509509682,1954,2033.16,0.01,residential
PROP_000736,0.007496247366341435,37.14185376524461,-119.41100965891378,wood,184701.3116954364,1916,1847.01,0.01,residential
PROP_000737,0.006768832626806055,34.931592436861656,-119.02002552159658,wood,303220.0053464864,1969,3032.2,0.01,residential
PROP_000738,0.0036313111161489493,35.35932205952637,-120.89541058679244,wood,310396.7589021835,1922,3103.97,0.01,residential
PROP_000739,0.005982038059142642,35.77356599730144,-120.0123802865079,wood,44538.19454868795,1959,445.38,0.01,residential
PROP_000740,0.006937077920146534,35.874743348811165,-119.31804415799056,wood,26962.03800232695,1941,269.62,0.01,residential
PROP_000741,0.007002416918507148,34.0074731845366,-120.81204071961406,wood,362723.5736728239,1922,3627.24,0.01,residential
PROP_000742,0.010265120305726159,34.50431666949414,-120.8539103452518,wood,420912.4250886305,1911,4209.12,0.01,residential
PROP_000743,0.003074490338485647,37.882440536833954,-121.42389002620676,masonry,71933.80386888015,1961,719.34,0.01,residential
PROP_000744,0.002935319090063318,34.00554878130359,-118.81615717686874,wood,36758.75379440715,2014,367.59,0.01,residential
PROP_000745,0.005826582181398079,36.28675310115794,-119.51195273584706,wood,176174.07660063126,1924,1761.74,0.01,residential
PROP_000746,0.005069214359176525,36.20275902928243,-119.72043100877148,wood,342720.519165982,1949,3427.21,0.01,residential
PROP_000747,0.004718136902546579,35.49892372454787,-119.41681477645405,wood,685617.8064162339,1927,6856.18,0.01,residential
PROP_000748,0.0055321241716310655,35.940971590659025,-120.01148382765275,wood,245988.00601299797,1997,2459.88,0.01,residential
PROP_000749,0.003783113158409085,37.51261511886963,-120.16682530094684,masonry,120888.83009696608,1950,1208.89,0.01,residential
PROP_000750,0.001969697885319399,37.785416677967305,-120.24130972485416,masonry,79657.82100988131,2017,796.58,0.01,residential
PROP_000751,0.006276624693755391,35.17156844536863,-119.7067702061098,wood,164252.64395183252,1929,1642.53,0.01,residential
PROP_000752,0.00333180411375185,35.45120698435478,-120.93570206890132,wood,128102.78607808992,1909,1281.03,0.01,residential
PROP_000753,0.004448478599494747,35.0911728386275,-119.01343565395835,wood,72254.19563902188,1970,722.54,0.01,residential
PROP_000754,0.007140627525280488,36.15938530247979,-119.22709336058604,wood,838193.718735062,1978,8381.94,0.01,residential
PROP_000755,0.007801563043894216,37.07466260946466,-120.5212218879343,wood,678835.9157934904,2019,6788.36,0.01,residential
PROP_000756,0.006640948167343098,35.027137939585394,-119.87989396892492,wood,403866.2132770064,2005,4038.66,0.01,residential
PROP_000757,0.003313533716296821,35.4883108392469,-121.10512356013996,wood,77910.78599337416,2006,779.11,0.01,residential
PROP_000758,0.0023829602860215883,38.186730779151176,-118.77743050578592,masonry,322550.6507380033,1976,3225.51,0.01,residential
PROP_000759,0.004780273696669853,34.218561804311314,-118.9719004746352,wood,271495.57709528215,1943,2714.96,0.01,residential
PROP_000760,0.0037142490086538326,36.073463223578045,-118.91868698180224,wood,231894.19703474647,1951,2318.94,0.01,residential
PROP_000761,0.007794483783865783,37.2020111871855,-120.56994346643032,wood,442294.935596071,1916,4422.95,0.01,residential
PROP_000762,0.011090878457929713,34.677043052008635,-121.026422819328,wood,270572.9195908277,1952,2705.73,0.01,residential
PROP_000763,0.010526667859084307,34.21318309002467,-120.90703794229434,wood,294198.9120192249,1944,2941.99,0.01,residential
PROP_000764,0.01682175427539043,34.62192417237339,-121.24799610507375,wood,270905.4176815719,1904,2709.05,0.01,residential
PROP_000765,0.002372555301745983,38.13470437088807,-121.16369023571612,masonry,213765.1211248973,1924,2137.65,0.01,residential
PROP_000766,0.01140873248884832,34.04166901819506,-121.30034730428244,wood,39070.0354825906,1964,390.7,0.01,residential
PROP_000767,0.005467338717535892,34.84744888665108,-118.72849540622636,wood,174015.01401705292,1944,1740.15,0.01,residential
PROP_000768,0.015275599558655276,34.1407758080574,-121.2926384865666,wood,104302.0643189188,2020,1043.02,0.01,residential
PROP_000769,0.019738260325478374,34.49783260402992,-121.12888217333604,wood,58461.70677763647,1957,584.62,0.01,residential
PROP_000770,0.013057129589329853,36.790671789827336,-119.18368713234594,wood,624966.4801002247,2016,6249.66,0.01,residential
PROP_000771,0.008189417319520513,35.08737508932589,-119.87532739311976,wood,649005.3718097274,1979,6490.05,0.01,residential
PROP_000772,0.018694210897580815,36.56145422693805,-119.33163182720588,wood,482809.0342530796,1904,4828.09,0.01,residential
PROP_000773,0.0058190690987345315,36.65587922244757,-119.73344637823656,wood,199619.97908863288,1924,1996.2,0.01,residential
PROP_000774,0.003059075412108365,37.822458998904,-119.02990980307897,masonry,479500.4427975944,1985,4795.0,0.01,residential
PROP_000775,0.0025266807866672044,34.02133626810343,-119.71229092225872,wood,164331.75247476992,1965,1643.32,0.01,residential
PROP_000776,0.0019720390768228004,37.84016256704065,-120.03804973987118,masonry,191422.4072687096,1936,1914.22,0.01,residential
PROP_000777,0.007325324990209755,36.78603588892138,-119.50430085746837,wood,67861.41593350009,1963,678.61,0.01,residential
PROP_000778,0.003983971538346032,34.73234568747231,-120.2473002949821,wood,223595.3096671214,2009,2235.95,0.01,residential
PROP_000779,0.0034117573240955903,37.478218246608776,-120.53102129586676,masonry,170810.27946373838,1947,1708.1,0.01,residential
PROP_000780,0.0022797328606851235,37.84971193805764,-120.1905731331394,masonry,57404.51894837488,1905,574.05,0.01,residential
PROP_000781,0.004946112261359633,35.144185676893706,-121.02480050572404,wood,156223.39960015376,1937,1562.23,0.01,residential
PROP_000782,0.00858793437212661,38.134571564062064,-119.26959915655246,masonry,152697.84048725595,2013,1526.98,0.01,residential
PROP_000783,0.0037009075367565054,36.04505843634396,-120.77002941225936,wood,685599.5112016583,1992,6856.0,0.01,residential
PROP_000784,0.0038570863365643255,36.71541004449995,-121.07011167025628,wood,332824.5199038148,2001,3328.25,0.01,residential
PROP_000785,0.001360041345657169,38.4309229012794,-120.81021372300695,rc,164251.8749123484,2010,1642.52,0.01,residential
PROP_000786,0.007655801596773173,35.6269123538764,-119.14220357503773,wood,198596.38893821448,1914,1985.96,0.01,residential
PROP_000787,0.003049310107657097,37.659217056190506,-120.57543637232637,masonry,168614.42905697806,1934,1686.14,0.01,residential
PROP_000788,0.005133855130083389,35.43279603022807,-119.57906036538348,wood,138367.5476210557,1907,1383.68,0.01,residential
PROP_000789,0.005002600580272774,37.59646085008671,-119.10205303416392,masonry,68463.6510695105,1900,684.64,0.01,residential
PROP_000790,0.0029266692693997905,36.70330263488189,-121.28231493260988,wood,144229.1304885422,2000,1442.29,0.01,residential
PROP_000791,0.0052624655352064564,34.973600628514305,-119.35793166550148,wood,89600.96730128236,2013,896.01,0.01,residential
PROP_000792,0.005823048829921647,35.863117422051566,-120.63853669413872,wood,59859.0295249109,1918,598.59,0.01,residential
PROP_000793,0.0033692432238989867,35.429360354636025,-120.89345738028469,wood,244991.17087632773,1987,2449.91,0.01,residential
PROP_000794,0.005978957867015732,34.35148776886164,-119.57107593313168,wood,222573.29185576676,1964,2225.73,0.01,residential
PROP_000795,0.003942177084372819,34.13425646544864,-118.95256945634696,wood,38973.37465866944,1908,389.73,0.01,residential
PROP_000796,0.0031307227353214984,35.55915394933231,-120.6739462156053,wood,147539.6585287445,2010,1475.4,0.01,residential
PROP_000797,0.0029694018370118097,34.08565366517869,-119.90726534492391,wood,360973.9625162112,2005,3609.74,0.01,residential
PROP_000798,0.006388852745010664,34.74469490911799,-120.68846448122144,wood,379791.9915292419,1968,3797.92,0.01,residential
PROP_000799,0.005341099789341631,37.26332494382891,-119.948000359966,wood,369782.20431094646,1985,3697.82,0.01,residential
PROP_000800,0.004078642998643716,37.18641056057614,-119.75878631416784,wood,167901.1287040784,1948,1679.01,0.01,residential
PROP_000801,0.00339698591106405,37.32361173905822,-119.7910609113875,wood,82781.81888879399,1995,827.82,0.01,residential
PROP_000802,0.004901865726819189,35.4271892700849,-119.75407016500031,wood,68394.03813983711,1953,683.94,0.01,residential
PROP_000803,0.0027951761426501785,38.00508755702963,-121.12177658179094,masonry,214418.2710077268,2019,2144.18,0.01,residential
PROP_000804,0.009058728098908068,36.67223746612802,-119.5580866851572,wood,220449.52310236395,1907,2204.5,0.01,residential
PROP_000805,0.004971989595580886,34.56711853785982,-119.61069900213538,wood,455825.2946347304,1920,4558.25,0.01,residential
PROP_000806,0.005281883702230954,34.6467339765499,-119.58875325779272,wood,392379.0909738549,2017,3923.79,0.01,residential
PROP_000807,0.003161780755072063,37.11892942118366,-121.29260245233162,wood,146417.4510805142,1934,1464.17,0.01,residential
PROP_000808,0.00390727700828251,34.77824771398935,-120.24885124124036,wood,60152.32036158934,1937,601.52,0.01,residential
PROP_000809,0.01535824388925969,36.2828171571192,-120.35470163027196,wood,126085.39852070464,1995,1260.85,0.01,residential
PROP_000810,0.0017170175594459864,38.4629851416792,-121.25720784579904,rc,193645.5985608749,1922,1936.46,0.01,residential
PROP_000811,0.0076625521491115395,34.01803422130003,-120.87736980188892,wood,138459.5360845187,1962,1384.6,0.01,residential
PROP_000812,0.004096250775020513,34.07460910853901,-120.2653046309655,wood,102506.83041524382,1934,1025.07,0.01,residential
PROP_000813,0.003022464657796959,38.46888061868728,-119.41986233239736,rc,199248.4568791743,1923,1992.48,0.01,residential
PROP_000814,0.003026876938024642,36.63087475360374,-120.83622618444296,wood,108752.92083808688,2016,1087.53,0.01,residential
PROP_000815,0.016680734717333362,34.57109488983331,-119.17670025165025,wood,98473.93107746053,1924,984.74,0.01,residential
PROP_000816,0.0031908117546390643,38.03785989889342,-119.9717647999295,masonry,208806.2917507976,1911,2088.06,0.01,residential
PROP_000817,0.007629148923566943,37.96171135057462,-119.37081928148308,masonry,117995.99189703558,1981,1179.96,0.01,residential
PROP_000818,0.010390910408511918,36.41290185900119,-120.1768432466568,wood,197853.77192138325,2004,1978.54,0.01,residential
PROP_000819,0.0031450554860406542,36.798064134373405,-120.10225616881776,wood,202513.7811513932,1915,2025.14,0.01,residential
PROP_000820,0.007527542052757491,35.22934236175394,-119.764785709737,wood,65411.724764836,1985,654.12,0.01,residential
PROP_000821,0.004657901844215919,34.22733863367402,-118.9016822971357,wood,110747.38777058934,1965,1107.47,0.01,residential
PROP_000822,0.004144027542208898,36.67555424000889,-120.12292477204386,wood,514124.9210306345,2000,5141.25,0.01,residential
PROP_000823,0.00810875541831013,35.32639836941243,-120.01975889329678,wood,64237.111911092434,1915,642.37,0.01,residential
PROP_000824,0.004731779122187652,36.98629470997158,-119.81440850212292,wood,29931.7910640946,2018,299.32,0.01,residential
PROP_000825,0.0035690171927861957,37.76310329579171,-119.43495761556638,masonry,36699.70065265501,1974,367.0,0.01,residential
PROP_000826,0.012757357137016924,34.08172244761464,-121.29881906063856,wood,166589.4959589905,2001,1665.89,0.01,residential
PROP_000827,0.003949813079115047,36.680711986085775,-120.05607517213848,wood,166830.5361218188,1943,1668.31,0.01,residential
PROP_000828,0.0056348247898930035,35.04076242859084,-120.15154355022308,wood,148139.74284290438,2014,1481.4,0.01,residential
PROP_000829,0.002961200592097676,37.93249824056711,-118.9192820441348,masonry,429918.8991024641,1975,4299.19,0.01,residential
PROP_000830,0.007602230300581466,35.14149027952823,-120.11818157477823,wood,19182.092749601365,1915,191.82,0.01,residential
PROP_000831,0.0038986740058762266,36.74846559955938,-120.18870250285588,wood,223406.2405265466,2011,2234.06,0.01,residential
PROP_000832,0.004219767769573744,36.49093378040325,-118.80584003210284,wood,567587.7043136159,1996,5675.88,0.01,residential
PROP_000833,0.01322738827337081,35.78274925026662,-120.23838590191754,wood,66024.11863296124,1936,660.24,0.01,residential
PROP_000834,0.003660627168954931,37.04929343619907,-120.99352359509815,wood,120108.9817140844,1966,1201.09,0.01,residential
PROP_000835,0.00724551687592148,37.26596335621945,-120.8926348561438,wood,89115.31339654281,1946,891.15,0.01,residential
PROP_000836,0.0030938725379747707,36.55122007893724,-121.23347489265647,wood,79580.40420034504,1965,795.8,0.01,residential
PROP_000837,0.0040163759086554755,37.41290006733139,-121.49840923807496,masonry,125365.70638565424,2016,1253.66,0.01,residential
PROP_000838,0.0026445822266280552,38.425376841968216,-120.29055214919865,rc,509909.3414047978,2008,5099.09,0.01,residential
PROP_000839,0.007447186863046537,35.886725745553626,-119.34612077236498,wood,707794.6869167754,1926,7077.95,0.01,residential
PROP_000840,0.006739889327494536,36.31562373348489,-119.44629396016046,wood,124398.90039353476,2017,1243.99,0.01,residential
PROP_000841,0.011622615490501313,34.05611445073546,-121.40998255415202,wood,747170.1165987025,1952,7471.7,0.01,residential
PROP_000842,0.002643467525452551,37.5821285033967,-119.9040478699367,masonry,167453.53379581505,1985,1674.54,0.01,residential
PROP_000843,0.0025185675897404945,36.341035301706974,-121.06800724884226,wood,661954.9765555379,1992,6619.55,0.01,residential
PROP_000844,0.0045543966323403845,35.83582643662254,-118.86498640265884,wood,151049.22865946312,1958,1510.49,0.01,residential
PROP_000845,0.016322810615471205,34.42332383390228,-121.0313780009963,wood,180745.68388900743,1955,1807.46,0.01,residential
PROP_000846,0.003850829334843724,38.00345389753929,-119.74541019044705,masonry,218028.17534338307,1955,2180.28,0.01,residential
PROP_000847,0.005074283276661223,35.7775325801825,-120.58653258594065,wood,2070049.2215678245,2004,20700.49,0.01,residential
PROP_000848,0.0051213141684434815,37.07161719194149,-119.70362828729982,wood,321588.62957919453,1946,3215.89,0.01,residential
PROP_000849,0.004516326164569495,34.67218370365668,-120.3456759299006,wood,92428.28967077014,1933,924.28,0.01,residential
PROP_000850,0.004694680415209834,38.32697333293465,-119.37299945354208,rc,353344.328813942,1943,3533.44,0.01,residential
PROP_000851,0.007240913390642662,34.80298792819824,-120.854098449082,wood,121848.52699827084,1923,1218.49,0.01,residential
PROP_000852,0.007129405959409772,34.897938968047704,-118.96378281184008,wood,109996.06304994698,1947,1099.96,0.01,residential
PROP_000853,0.001968978532570739,37.86542287250971,-120.0994129819226,masonry,336677.60439167026,1913,3366.78,0.01,residential
PROP_000854,0.01158702869313639,38.10662234863869,-119.38293918640402,masonry,166853.0009973286,1910,1668.53,0.01,residential
PROP_000855,0.006488662259058247,34.95466333385485,-119.12075546407657,wood,203385.95958183068,1987,2033.86,0.01,residential
PROP_000856,0.0025398339562823693,36.11410399678672,-118.70327988932657,wood,164585.94545003472,1909,1645.86,0.01,residential
PROP_000857,0.005649217243899791,37.30072707053274,-120.87295213633692,wood,213046.6641651232,1968,2130.47,0.01,residential
PROP_000858,0.0025011795537089095,37.95264580214861,-120.69670124202231,masonry,228655.71377485056,1994,2286.56,0.01,residential
PROP_000859,0.0029751265547094574,35.705737127667874,-120.79878735715072,wood,34559.10943198949,1987,345.59,0.01,residential
PROP_000860,0.0051620564636804525,36.32658769082243,-120.7639602699526,wood,277411.74759080977,1953,2774.12,0.01,residential
PROP_000861,0.004006266974957176,37.33772384733881,-119.86915472368976,wood,74189.98627130412,1923,741.9,0.01,residential
PROP_000862,0.0042902389713531,37.29011189493758,-118.71813693519164,wood,51336.6751817812,2012,513.37,0.01,residential
PROP_000863,0.0030781297235691236,37.52332058511738,-118.72722135614028,masonry,155324.3833580476,2001,1553.24,0.01,residential
PROP_000864,0.005091094805175702,36.56470218388687,-120.02503495218554,wood,174065.12724049523,1974,1740.65,0.01,residential
PROP_000865,0.003924526334152685,34.47076793562149,-119.71072381125892,wood,93451.23873080355,1910,934.51,0.01,residential
PROP_000866,0.004970684197198625,38.06787980895118,-119.0920824776355,masonry,316419.9247336027,1904,3164.2,0.01,residential
PROP_000867,0.0026903690000382027,37.89507642694463,-118.8877863163302,masonry,55617.871970304426,1938,556.18,0.01,residential
PROP_000868,0.006524542393984447,37.5914384611825,-120.92919024347728,masonry,117529.54185191733,1919,1175.3,0.01,residential
PROP_000869,0.003423473743141728,34.449381147223285,-120.02008315896111,wood,101936.02524927822,2004,1019.36,0.01,residential
PROP_000870,0.0071555586881385455,34.919788151866435,-119.16805624694776,wood,156800.5953440873,1924,1568.01,0.01,residential
PROP_000871,0.004628052639666323,37.34620164298443,-120.65103418542314,wood,203432.8853437857,1934,2034.33,0.01,residential
PROP_000872,0.004267153836937665,34.10413042561876,-120.26853468105467,wood,72670.1247520044,2018,726.7,0.01,residential
PROP_000873,0.0021372388356773386,38.40651085168276,-118.74026091576638,rc,290519.54744133423,1999,2905.2,0.01,residential
PROP_000874,0.0037759346591053596,35.697151061600565,-118.74186924918156,wood,171168.18577502723,1926,1711.68,0.01,residential
PROP_000875,0.006257447935987027,37.23690640160871,-118.9629009298575,wood,35826.49553344812,1946,358.26,0.01,residential
PROP_000876,0.0074838068646746,37.994069898196194,-119.26434463448145,masonry,33966.392119953656,1962,339.66,0.01,residential
PROP_000877,0.003430145983782775,35.77583449667537,-120.74643459797616,wood,161158.65050842048,1980,1611.59,0.01,residential
PROP_000878,0.003305705299629294,35.4360961986985,-120.60161979261188,wood,136383.51315262643,2013,1363.84,0.01,residential
PROP_000879,0.003467436828348141,36.73933508004211,-119.96760804462636,wood,149831.09557641356,2005,1498.31,0.01,residential
PROP_000880,0.004079243173149952,36.61445218186623,-119.92982335122636,wood,159151.84647944962,2018,1591.52,0.01,residential
PROP_000881,0.007967921498051792,35.84112989931159,-120.0845921058002,wood,194940.15082843936,1904,1949.4,0.01,residential
PROP_000882,0.0057152611033612745,36.70798640140469,-119.71732321623436,wood,347360.9388342475,1928,3473.61,0.01,residential
PROP_000883,0.002740951686342411,38.20921616304923,-120.35669553662764,masonry,66910.82751381215,1968,669.11,0.01,residential
PROP_000884,0.011460684246091327,36.10438115481968,-119.40231235951651,wood,63730.76714627254,1905,637.31,0.01,residential
PROP_000885,0.004912831177474315,34.88533981337784,-120.5660602058606,wood,67869.42473579469,1942,678.69,0.01,residential
PROP_000886,0.004763431254331424,35.69742692297352,-120.5741044085502,wood,205075.4693893249,1918,2050.75,0.01,residential
PROP_000887,0.0025273621890648614,35.77348142166903,-121.14376730670288,wood,440628.7234593467,2012,4406.29,0.01,residential
PROP_000888,0.011820938562750955,34.58998911861799,-120.97160581191903,wood,115258.00883358734,1907,1152.58,0.01,residential
PROP_000889,0.015581094777116495,34.7329217524955,-119.1185415390202,wood,21996.532904527703,1917,219.97,0.01,residential
PROP_000890,0.005511753382829027,37.080529330271546,-120.25040945197476,wood,41639.54975672578,1923,416.4,0.01,residential
PROP_000891,0.0030291898208391122,35.527649893940065,-120.86197019765208,wood,83580.92655306387,1917,835.81,0.01,residential
PROP_000892,0.005248180310204612,38.297042763351136,-119.37384491993733,rc,104173.89926288529,1968,1041.74,0.01,residential
PROP_000893,0.00899369101015753,35.096185354113736,-119.9488528477128,wood,117393.76761311266,1944,1173.94,0.01,residential
PROP_000894,0.02651548065348045,34.4451602729717,-121.44076316801478,wood,167856.52881663578,2010,1678.57,0.01,residential
PROP_000895,0.0042286410064849645,37.39077053350116,-120.6141879194572,masonry,126830.00625025452,1931,1268.3,0.01,residential
PROP_000896,0.0029979335916402667,37.96466223363041,-121.00439604886024,masonry,376800.7033922,1965,3768.01,0.01,residential
PROP_000897,0.005506665739195284,35.251510105921696,-119.66355598924804,wood,94767.91252331575,1979,947.68,0.01,residential
PROP_000898,0.005584120306417974,34.909396457404654,-120.7299130862353,wood,81645.7979109442,1975,816.46,0.01,residential
PROP_000899,0.009355768535565174,34.835947606919895,-121.31814901821215,wood,238732.85179388663,1996,2387.33,0.01,residential
PROP_000900,0.0018042715859832037,36.34905535614931,-121.34618203024652,wood,47642.77847392164,1924,476.43,0.01,residential
PROP_000901,0.005444984517204083,36.10787488561047,-119.8711635657156,wood,222293.3898529949,1961,2222.93,0.01,residential
PROP_000902,0.005011882105308141,35.16747927934541,-121.43917432402854,wood,176670.65056626307,1996,1766.71,0.01,residential
PROP_000903,0.004783215783816595,34.20327902645242,-119.12338208321896,wood,144646.19541672527,2004,1446.46,0.01,residential
PROP_000904,0.0025243477651315576,36.16671103146826,-121.06488806607965,wood,579905.759511245,1974,5799.06,0.01,residential
PROP_000905,0.008285506127416603,38.31699556436024,-119.8016142614528,rc,98936.55288978187,1978,989.37,0.01,residential
PROP_000906,0.0038166376655398818,36.93633640338698,-120.25487352156992,wood,845969.4581162618,2004,8459.69,0.01,residential
PROP_000907,0.02544168192983367,36.229779504828784,-120.26001574055068,wood,135897.3147075291,1975,1358.97,0.01,residential
PROP_000908,0.02747035111172804,34.49811433313327,-121.29896800139188,wood,58593.95680330801,2014,585.94,0.01,residential
PROP_000909,0.003977357436990561,35.13596330747314,-119.2522936994058,wood,172118.01681781837,1915,1721.18,0.01,residential
PROP_000910,0.003356194269623227,35.326482773085445,-118.9994530426909,wood,68803.08339775224,1942,688.03,0.01,residential
PROP_000911,0.0043568458759640286,37.44161598673256,-121.46915333132416,masonry,89196.343158714,1913,891.96,0.01,residential
PROP_000912,0.0031216550343149277,37.94519858769079,-120.99990830804808,masonry,223602.82179375103,1910,2236.03,0.01,residential
PROP_000913,0.00359161452408976,38.05738834104897,-118.96906827137266,masonry,253841.58515021089,1957,2538.42,0.01,residential
PROP_000914,0.0036504174098013977,38.43055873712839,-119.96141788415984,rc,98939.6987296322,1927,989.4,0.01,residential
PROP_000915,0.0014688715353852366,38.42065007397039,-121.079889180905,rc,358586.1138008519,1949,3585.86,0.01,residential
PROP_000916,0.0016817199804171176,38.28849609745592,-120.93218673269436,rc,410859.3440914604,1952,4108.59,0.01,residential
PROP_000917,0.004079803575045521,34.32319963226298,-119.65203851613607,wood,513518.5360926359,1975,5135.19,0.01,residential
PROP_000918,0.006985267643955819,34.62007091167512,-119.47051289770876,wood,248582.6651401664,2014,2485.83,0.01,residential
PROP_000919,0.006403625195329956,35.370099369142146,-119.82160493597618,wood,484437.1447353183,2002,4844.37,0.01,residential
PROP_000920,0.004295333601673058,36.48804214329007,-118.83118453624492,wood,36147.43452676029,1945,361.47,0.01,residential
PROP_000921,0.003752382661072631,34.43640049917466,-120.11662190974702,wood,126206.50350697512,1939,1262.07,0.01,residential
PROP_000922,0.002972902844271456,37.80608631010964,-120.65923864600092,masonry,81340.212743425,1993,813.4,0.01,residential
PROP_000923,0.0035415632588640298,36.77540280584789,-120.16374785206776,wood,179042.89426876054,1914,1790.43,0.01,residential
PROP_000924,0.00653444272236313,36.440639810359926,-120.49293437773348,wood,103036.71135616998,1965,1030.37,0.01,residential
PROP_000925,0.008039678311049746,34.74390095515281,-120.87163550051088,wood,142496.64384380818,1951,1424.97,0.01,residential
PROP_000926,0.005265895017527497,35.13964963480089,-121.3713029018476,wood,733615.1887868535,1922,7336.15,0.01,residential
PROP_000927,0.005295655278043739,34.72140411242016,-120.51380501801764,wood,142091.1685858701,1974,1420.91,0.01,residential
PROP_000928,0.004227535383871382,37.8336992100766,-119.50805382641272,masonry,226620.89941523236,1938,2266.21,0.01,residential
PROP_000929,0.0019134525563143689,36.629025370275485,-121.44837415194944,wood,135155.94461644997,1922,1351.56,0.01,residential
PROP_000930,0.006985606757425336,37.30808242383835,-120.27030016302338,wood,172917.6295569353,1979,1729.18,0.01,residential
PROP_000931,0.005426597635769219,35.33214788309512,-119.69677367594036,wood,163540.07467775975,1921,1635.4,0.01,residential
PROP_000932,0.004637174252505939,35.67063686689725,-119.79086849431194,wood,232968.66832053664,1981,2329.69,0.01,residential
PROP_000933,0.006795559471871659,35.8218473399194,-119.3253843795116,wood,413431.048418649,1919,4134.31,0.01,residential
PROP_000934,0.005562728520483142,37.42006737284816,-119.23054479615256,masonry,607990.9026457524,1952,6079.91,0.01,residential
PROP_000935,0.004648876194614187,37.47558844453555,-119.50722370142572,masonry,208500.36389668964,1997,2085.0,0.01,residential
PROP_000936,0.007503441817312844,34.930660873813146,-121.2121664507947,wood,260833.4888161676,1927,2608.33,0.01,residential
PROP_000937,0.003320537111085343,38.23692485532145,-120.1699371567878,masonry,64816.04065319611,1992,648.16,0.01,residential
PROP_000938,0.0034642940175491996,34.542949018496586,-119.8104633190347,wood,151705.83157095875,1987,1517.06,0.01,residential
PROP_000939,0.002399376942647705,38.03254937090634,-120.81241509133352,masonry,345321.64702749375,2009,3453.22,0.01,residential
PROP_000940,0.03038860081880922,34.451780405424145,-121.38085491058902,wood,325388.4279947165,1920,3253.88,0.01,residential
PROP_000941,0.0043715374557818385,35.1904291501809,-120.87394710154707,wood,192776.6967233532,1986,1927.77,0.01,residential
